,State,Agency_type,Agency_name,Ethnicity,Disability,Gender,Gender_Identity,Population,quarter_1,quarter_2,quarter_3,quarter_4,vRace,vRel,vSexOr
1749,Washington,Nonmetropolitan Counties,San Juan,0,0,0,0,0,1,0,0,0,0,0,1
1750,Washington,Other Agencies,Port of Seattle,0,0,0,0,0,0,0,0,2,1,1,0
1751,West_Virginia,Cities,Barboursville,0,0,0,0,4099,0,1,0,1,2,0,0
1752,West_Virginia,Cities,Beckley,0,0,0,0,17593,0,3,1,0,3,0,1
1753,West_Virginia,Cities,Buckhannon,0,0,0,0,5649,1,0,0,0,1,0,0
1754,West_Virginia,Cities,Charleston,0,0,0,0,50919,1,0,2,4,3,3,1
1755,West_Virginia,Cities,Dunbar,0,0,0,0,7834,0,0,0,1,0,0,1
1756,West_Virginia,Cities,Fairmont,0,0,0,0,18740,0,2,0,0,1,1,0
1757,West_Virginia,Cities,Huntington,1,0,0,0,49172,1,2,5,0,4,1,2
1758,West_Virginia,Cities,Martinsburg,0,0,0,0,17589,1,0,0,0,1,0,0
1759,West_Virginia,Cities,Morgantown,1,0,0,0,31406,0,0,1,0,0,0,0
1760,West_Virginia,Cities,Moundsville,0,0,0,0,9130,0,0,0,1,1,0,0
1761,West_Virginia,Cities,Oak Hill,0,0,0,0,7709,0,6,8,0,14,0,0
1762,West_Virginia,Cities,Wellsburg,0,0,0,0,2760,0,0,1,0,1,0,0
1763,West_Virginia,Metropolitan Counties,Brooke,0,0,0,0,0,1,1,2,0,4,0,0
1764,West_Virginia,Metropolitan Counties,Fayette,0,0,0,0,0,0,0,1,1,1,0,1
1765,West_Virginia,Metropolitan Counties,Hancock,0,0,0,0,0,0,0,1,1,2,0,0
1766,West_Virginia,Nonmetropolitan Counties,Harrison,0,0,0,0,0,0,0,2,2,1,1,2
1767,West_Virginia,Nonmetropolitan Counties,McDowell,0,0,0,0,0,0,1,0,0,1,0,0
1768,Wisconsin,Cities,Algoma,0,0,0,0,3143,0,0,2,0,1,1,0
1769,Wisconsin,Cities,Appleton,0,0,0,0,73141,0,2,0,0,0,0,2
1770,Wisconsin,Cities,Burlington,0,0,0,0,10502,0,0,0,1,1,0,0
1771,Wisconsin,Cities,Fond du Lac,1,0,0,0,43042,0,1,0,1,1,0,0
1772,Wisconsin,Cities,Green Bay,0,0,0,0,105107,1,0,1,0,1,0,1
1773,Wisconsin,Cities,Janesville,0,0,0,0,63603,0,1,1,0,2,0,0
1774,Wisconsin,Cities,La Crosse,0,0,0,0,51741,0,1,1,0,0,0,2
1775,Wisconsin,Cities,Madison,5,0,0,0,242523,3,5,2,2,3,1,3
1776,Wisconsin,Cities,Merrill,1,0,0,0,9427,0,1,0,0,0,0,0
1777,Wisconsin,Cities,Milwaukee,0,0,0,0,600805,1,3,4,1,5,1,3
1778,Wisconsin,Cities,Oak Creek,1,0,0,0,35046,2,0,0,0,0,1,0
1779,Wisconsin,Cities,River Falls,0,0,0,0,15227,2,0,0,0,2,0,0
1780,Wisconsin,Cities,Sparta,0,0,0,0,9623,0,1,0,0,1,0,0
1781,Wisconsin,Cities,Wausau,0,0,0,0,39176,1,0,0,0,1,0,0
1782,Wisconsin,Metropolitan Counties,Dane,0,0,0,0,0,1,0,0,0,1,0,0
1783,Wisconsin,Nonmetropolitan Counties,Burnett,0,0,0,0,0,0,0,0,1,0,0,1
1784,Wisconsin,Nonmetropolitan Counties,Grant,0,0,0,0,0,0,1,0,0,1,0,0
1785,Wisconsin,Nonmetropolitan Counties,Lincoln,0,0,0,0,0,1,0,0,0,0,0,1
1786,Wisconsin,Nonmetropolitan Counties,Manitowoc,0,0,0,0,0,0,1,0,0,1,0,0
1787,Wisconsin,Nonmetropolitan Counties,Oneida,0,0,0,0,0,0,1,0,0,1,0,0
1788,Wyoming,Cities,Gillette,1,0,0,0,31884,0,0,1,0,0,0,0
